id	articule	modelcode	colour	size	firstsize	gender	brand	itemgroup	name	consist	provider	manufacturer	country	imagecount	price	sale	count	season	desc		htrih code
2374	IB0IB01027	00-00004054	синий	128		3	Calvin Klein	Одежда	Брюки	99% хлопок, 1% эластан	0	FIREMOUNT TEXTILES LTD.	МАВРИКИЙ	0	7 733	0	1,000	Fall 2021	1		8719854613411
2375	IG0IG01108	00-00004055	черный	140		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 834	0	1,000	Fall 2021	1		8719854610007
2376	IG0IG01108	00-00004055	черный	152		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 834	0	1,000	Fall 2021	1		8719854610021
2377	IG0IG01108	00-00004055	черный	128		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 834	0	1,000	Fall 2021	1		8719854609995
2378	IG0IG01160	00-00004056	белый	140		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854606895
2379	IG0IG01160	00-00004056	белый	152		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854606932
2380	IG0IG01160	00-00004056	белый	164		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854606994
2381	IG0IG01160	00-00004056	белый	176		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854607137
2382	IG0IG01160	00-00004056	белый	128		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854606802
2383	IG0IG01160	00-00004056	черный	140		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854611882
2384	IG0IG01160	00-00004056	черный	152		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854611905
2385	IG0IG01160	00-00004056	черный	164		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854611912
2386	IG0IG01160	00-00004056	черный	176		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854611936
2387	IG0IG01160	00-00004056	черный	128		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854611851
2388	IG0IG01181	00-00004057	розовый	140		3	Calvin Klein	Одежда	Платье	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604020
2389	IG0IG01181	00-00004057	розовый	152		3	Calvin Klein	Одежда	Платье	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604082
2390	IG0IG01181	00-00004057	розовый	164		3	Calvin Klein	Одежда	Платье	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604129
2391	IG0IG01181	00-00004057	розовый	176		3	Calvin Klein	Одежда	Платье	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604150
2392	IG0IG01181	00-00004057	розовый	128		3	Calvin Klein	Одежда	Платье	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854603979
2393	IU0IU00227	00-00004058	красный	One Size		3	Calvin Klein	Одежда	Рюкзак	100% полиэстер	0	JIANGSU SUNTEX GARMENTS LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854649892
2394	IU0IU00227	00-00004058	черный	One Size		3	Calvin Klein	Одежда	Рюкзак	100% полиэстер	0	JIANGSU SUNTEX GARMENTS LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854697268
2395	IU0IU00236	00-00004059	черный	One Size		3	Calvin Klein	Одежда	Рюкзак	100% полиэстер	0	JIANGSU SUNTEX GARMENTS LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854649724
2396	IB0IB00673	00-00004060	серый	140		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	7 733	0	1,000	Fall 2021	1		8719854602057
2397	IB0IB00673	00-00004060	серый	152		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	7 733	0	1,000	Fall 2021	1		8719854602064
2398	IB0IB00673	00-00004060	серый	164		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	7 733	0	1,000	Fall 2021	1		8719854602071
2399	IB0IB00673	00-00004060	серый	176		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	7 733	0	1,000	Fall 2021	1		8719854602088
2400	IG0IG01073	00-00004061	синий	140		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854611691
2401	IG0IG01073	00-00004061	синий	152		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854611714
2402	IG0IG01073	00-00004061	синий	164		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854611721
2403	IG0IG01073	00-00004061	синий	176		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854611738
2404	IG0IG01073	00-00004061	синий	128		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854611677
2405	IG0IG01074	00-00004062	синий	140		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854598909
2406	IG0IG01074	00-00004062	синий	152		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854598916
2407	IG0IG01074	00-00004062	синий	164		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854598923
2408	IG0IG01074	00-00004062	синий	176		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854598954
2409	IG0IG01074	00-00004062	синий	128		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MIC MANUFACTURING INTERNATIONAL COM	ТУНИС	0	6 632	0	1,000	Fall 2021	1		8719854598893
2410	IG0IG01164	00-00004063	белый	140		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854603115
2411	IG0IG01164	00-00004063	белый	152		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854603139
2412	IG0IG01164	00-00004063	белый	164		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854603146
2413	IG0IG01164	00-00004063	белый	176		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854603160
2414	IG0IG01164	00-00004063	белый	128		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854603108
2415	IG0IG01164	00-00004063	розовый	140		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854609629
2416	IG0IG01164	00-00004063	розовый	152		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854609643
2417	IG0IG01164	00-00004063	розовый	164		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854609674
2418	IG0IG01164	00-00004063	розовый	176		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854609704
2419	IG0IG01164	00-00004063	розовый	128		3	Calvin Klein	Одежда	Джемпер	95% хлопок, 5% эластан	0	HONGS ONE (CAMBODIA) GARMENT CO., LTD	КАМБОДЖА	0	4 431	0	1,000	Fall 2021	1		8719854609384
2420	IG0IG01207	00-00004064	черный	140		3	Calvin Klein	Одежда	Брюки	82% хлопок, 16% полиэстер, 2% эластан	0	FIREMOUNT TEXTILES LTD.	МАВРИКИЙ	0	7 733	0	1,000	Fall 2021	1		8719854608073
2421	IG0IG01207	00-00004064	черный	152		3	Calvin Klein	Одежда	Брюки	82% хлопок, 16% полиэстер, 2% эластан	0	FIREMOUNT TEXTILES LTD.	МАВРИКИЙ	0	7 733	0	1,000	Fall 2021	1		8719854608103
2422	IG0IG01207	00-00004064	черный	164		3	Calvin Klein	Одежда	Брюки	82% хлопок, 16% полиэстер, 2% эластан	0	FIREMOUNT TEXTILES LTD.	МАВРИКИЙ	0	7 733	0	1,000	Fall 2021	1		8719854608134
2423	IG0IG01207	00-00004064	черный	176		3	Calvin Klein	Одежда	Брюки	82% хлопок, 16% полиэстер, 2% эластан	0	FIREMOUNT TEXTILES LTD.	МАВРИКИЙ	0	7 733	0	1,000	Fall 2021	1		8719854608165
2424	IG0IG01207	00-00004064	черный	128		3	Calvin Klein	Одежда	Брюки	82% хлопок, 16% полиэстер, 2% эластан	0	FIREMOUNT TEXTILES LTD.	МАВРИКИЙ	0	7 733	0	1,000	Fall 2021	1		8719854608011
2425	IU0IU00215	00-00004065	бежевый	L-XL		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840039
2426	IU0IU00215	00-00004065	бежевый	S-M		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840015
2427	IU0IU00215	00-00004065	зеленый	L-XL		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840350
2428	IU0IU00215	00-00004065	зеленый	S-M		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840343
2429	IU0IU00215	00-00004065	розовый	L-XL		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840220
2430	IU0IU00215	00-00004065	розовый	S-M		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840213
2431	IU0IU00215	00-00004065	черный	L-XL		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	2,000	Fall 2021	1		8719854840206
2432	IU0IU00215	00-00004065	черный	S-M		3	Calvin Klein	Одежда	Шапка	100% хлопок	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	2,000	Fall 2021	1		8719854840091
2433	IU0IU00221	00-00004066	зеленый	L-XL		3	Calvin Klein	Одежда	ПЕРЧАТКИ для взрослых	100% хлопок	0	HURSAN HAVLU URETIM SAN. VE TIC. A.S.	ТУРЦИЯ	0	2 752	0	2,000	Fall 2021	1		8719854840275
2434	IU0IU00221	00-00004066	зеленый	S-M		3	Calvin Klein	Одежда	ПЕРЧАТКИ для взрослых	100% хлопок	0	HURSAN HAVLU URETIM SAN. VE TIC. A.S.	ТУРЦИЯ	0	2 752	0	1,000	Fall 2021	1		8719854840268
2435	IU0IU00221	00-00004066	розовый	L-XL		3	Calvin Klein	Одежда	ПЕРЧАТКИ для взрослых	100% хлопок	0	HURSAN HAVLU URETIM SAN. VE TIC. A.S.	ТУРЦИЯ	0	2 752	0	2,000	Fall 2021	1		8719854840336
2436	IU0IU00221	00-00004066	розовый	S-M		3	Calvin Klein	Одежда	ПЕРЧАТКИ для взрослых	100% хлопок	0	HURSAN HAVLU URETIM SAN. VE TIC. A.S.	ТУРЦИЯ	0	2 752	0	1,000	Fall 2021	1		8719854840329
2437	IU0IU00221	00-00004066	черный	L-XL		3	Calvin Klein	Одежда	ПЕРЧАТКИ для взрослых	100% хлопок	0	HURSAN HAVLU URETIM SAN. VE TIC. A.S.	ТУРЦИЯ	0	2 752	0	1,000	Fall 2021	1		8719854840312
2438	IU0IU00221	00-00004066	черный	S-M		3	Calvin Klein	Одежда	ПЕРЧАТКИ для взрослых	100% хлопок	0	HURSAN HAVLU URETIM SAN. VE TIC. A.S.	ТУРЦИЯ	0	2 752	0	1,000	Fall 2021	1		8719854840305
2439	IB0IB01020	00-00004067	черный	140		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854608370
2440	IB0IB01020	00-00004067	черный	152		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854608387
2441	IB0IB01020	00-00004067	черный	164		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854608394
2442	IB0IB01020	00-00004067	черный	176		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854608806
2443	IB0IB01020	00-00004067	черный	128		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854608363
2444	IG0IG01150	00-00004068	бежевый	140		3	Calvin Klein	Одежда	Джемпер	90% хлопок, 10% металлизир.нити	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604211
2445	IG0IG01150	00-00004068	бежевый	152		3	Calvin Klein	Одежда	Джемпер	90% хлопок, 10% металлизир.нити	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604235
2446	IG0IG01150	00-00004068	бежевый	164		3	Calvin Klein	Одежда	Джемпер	90% хлопок, 10% металлизир.нити	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604259
2447	IG0IG01150	00-00004068	бежевый	176		3	Calvin Klein	Одежда	Джемпер	90% хлопок, 10% металлизир.нити	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854604266
2448	IG0IG01150	00-00004068	бежевый	128		3	Calvin Klein	Одежда	Джемпер	90% хлопок, 10% металлизир.нити	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 834	0	1,000	Fall 2021	1		8719854603795
2449	IG0IG01161	00-00004069	черный	140		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854601845
2450	IG0IG01161	00-00004069	черный	152		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854601852
2451	IG0IG01161	00-00004069	черный	164		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854601869
2452	IG0IG01161	00-00004069	черный	176		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854601876
2453	IG0IG01161	00-00004069	черный	128		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 880	0	1,000	Fall 2021	1		8719854601838
2454	IU0IU00216	00-00004070	голубой	L-XL		3	Calvin Klein	Одежда	Шапка	100% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	2,000	Fall 2021	1		8719854840190
2455	IU0IU00216	00-00004070	голубой	S-M		3	Calvin Klein	Одежда	Шапка	100% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840183
2456	IU0IU00216	00-00004070	розовый	L-XL		3	Calvin Klein	Одежда	Шапка	100% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	2,000	Fall 2021	1		8719854840176
2457	IU0IU00216	00-00004070	розовый	S-M		3	Calvin Klein	Одежда	Шапка	100% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	2,000	Fall 2021	1		8719854840169
2458	IU0IU00217	00-00004071	зеленый	S-M		3	Calvin Klein	Одежда	Шапка	50% хлопок, 50% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	2,000	Fall 2021	1		8719854840053
2459	IU0IU00217	00-00004071	синий	L-XL		3	Calvin Klein	Одежда	Шапка	50% хлопок, 50% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840251
2460	IU0IU00217	00-00004071	синий	S-M		3	Calvin Klein	Одежда	Шапка	50% хлопок, 50% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 330	0	1,000	Fall 2021	1		8719854840244
2461	IU0IU00220	00-00004073	бежевый	One Size		3	Calvin Klein	Одежда	Шарф	100% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 880	0	1,000	Fall 2021	1		8719854840121
2462	IU0IU00220	00-00004073	розовый	One Size		3	Calvin Klein	Одежда	Шарф	100% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 880	0	1,000	Fall 2021	1		8719854840299
2463	IU0IU00220	00-00004073	черный	One Size		3	Calvin Klein	Одежда	Шарф	100% акрил	0	KOM TEKSTIL VE KONFEKSIYON SANAYII A.S.	ТУРЦИЯ	0	3 880	0	2,000	Fall 2021	1		8719854840152
2464	IU0IU00226	00-00004074	черный	One Size		3	Calvin Klein	Одежда	Сумка	100% полиуретан	0	JIANGSU SUNTEX GARMENTS LTD	КИТАЙ	0	5 532	0	2,000	Fall 2021	1		8719854649366
2465	IU0IU00228	00-00004075	черный	L-XL		3	Calvin Klein	Одежда	Ремень	100% полиэстер	0	HANGZHOU HS FASHION CORPORATION LTD	КИТАЙ	0	3 330	0	1,000	Fall 2021	1		8719854840046
2466	IU0IU00228	00-00004075	черный	S-M		3	Calvin Klein	Одежда	Ремень	100% полиэстер	0	HANGZHOU HS FASHION CORPORATION LTD	КИТАЙ	0	3 330	0	1,000	Fall 2021	1		8719854840022
2467	IU0IU00233	00-00004076	белый	140		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649557
2468	IU0IU00233	00-00004076	белый	152		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649571
2469	IU0IU00233	00-00004076	белый	164		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649595
2470	IU0IU00233	00-00004076	белый	176		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649601
2471	IU0IU00233	00-00004076	белый	128		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649533
2472	IU0IU00233	00-00004076	серый	140		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854650614
2473	IU0IU00233	00-00004076	серый	152		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854650621
2474	IU0IU00233	00-00004076	серый	164		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854650638
2475	IU0IU00233	00-00004076	серый	176		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854650645
2476	IU0IU00233	00-00004076	серый	128		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854650607
2477	IU0IU00233	00-00004076	черный	152		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649823
2478	IU0IU00233	00-00004076	черный	164		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649830
2479	IU0IU00233	00-00004076	черный	128		3	Calvin Klein	Одежда	Джемпер	73% хлопок, 27% полиэстер	0	DOMEX (QUANG NAM) CO., LTD	ВЬЕТНАМ	0	8 284	0	1,000	Fall 2021	1		8719854649809
2480	IB0IB00984	00-00004077	черный	140		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	AKR TEXTILE	ИНДИЯ	0	8 284	0	1,000	Fall 2021	1		8719854601982
2481	IB0IB00984	00-00004077	черный	152		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	AKR TEXTILE	ИНДИЯ	0	8 284	0	1,000	Fall 2021	1		8719854601999
2482	IB0IB00984	00-00004077	черный	176		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	AKR TEXTILE	ИНДИЯ	0	8 284	0	1,000	Fall 2021	1		8719854602019
2483	IB0IB00984	00-00004077	черный	128		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	AKR TEXTILE	ИНДИЯ	0	8 284	0	1,000	Fall 2021	1		8719854601975
2484	IB0IB00986	00-00004078	белый	140		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	7 733	0	1,000	Fall 2021	1		8719854605034
2485	IB0IB00986	00-00004078	белый	152		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	7 733	0	1,000	Fall 2021	1		8719854605058
2486	IB0IB00986	00-00004078	белый	176		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	7 733	0	1,000	Fall 2021	1		8719854605089
2487	IB0IB00986	00-00004078	белый	128		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	7 733	0	1,000	Fall 2021	1		8719854605027
2488	IB0IB00986	00-00004078	синий	140		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	7 733	0	1,000	Fall 2021	1		8719854602279
