id;articule;modelcode;colour;size;firstsize;gender;brand;itemgroup;name;consist;provider;manufacturer;country;imagecount;price;sale;count;season;description
954;uk-1016-ЛА-Д;00-00002833;темно-синий;164;;3;UNIK KIDS;Одежда;Рубашка-поло;100% хлопок;;Zafer  Mah Kaptan;ТУРЦИЯ;0;1680;0;1;SS-21;1
955;uk-1014-СУ-Д;00-00002834;серый;122;;3;UNIK KIDS;Одежда;Рубашка-поло;95% хлопок, 5% эластан;;Zafer  Mah Kaptan;ТУРЦИЯ;0;1680;0;1;SS-21;1
956;DBSSH02*00*122;00-00002842;белый;122;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;1;Школа Fall 2020;1
957;DBSSH02*00*128;00-00002843;белый;128;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;1;SS-21;1
958;DBSSH02*00*134;00-00002844;белый;134;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;1;SS-21;1
959;DBSSH02*00*140;00-00002845;белый;140;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;2;NOS;1
960;DBSSH02*00*152;00-00002847;белый;152;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;1;SS-21;1
961;DBSSH02*00*158;00-00002848;белый;158;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;1;SS-21;1
962;DBSSH02*00*170;00-00002850;белый;170;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;1;SS-21;1
963;DBSSH02*00*176;00-00002851;белый;176;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;4190;0;1;SS-21;1
964;DBSSH14*00*122;00-00002852;белый;122;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;NOS;1
965;DBSSH14*00*128;00-00002853;белый;128;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;SS-21;1
966;DBSSH14*00*134;00-00002854;белый;134;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;SS-21;1
967;DBSSH14*00*140;00-00002855;белый;140;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;Школа Fall 2021;1
968;DBSSH14*00*146;00-00002856;белый;146;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;SS-21;1
969;DBSSH14*00*152;00-00002857;белый;152;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;Школа Fall 2020;1
970;DBSSH14*00*158;00-00002858;белый;158;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;SS-21;1
971;DBSSH14*00*164;00-00002859;белый;164;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;Школа Fall 2020;1
972;DBSSH14*00*176;00-00002861;белый;176;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3990;0;1;SS-21;1
973;DBSSH16*00*128;00-00002863;белый;128;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;1;SS-21;1
974;DBSSH16*00*140;00-00002865;белый;140;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;1;SS-21;1
975;DBSSH16*00*146;00-00002866;белый;146;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;1;Школа Fall 2020;1
976;DBSSH16*00*152;00-00002867;белый;152;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;2;NOS;1
977;DBSSH16*00*158;00-00002868;белый;158;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;1;SS-21;1
978;DBSSH16*00*164;00-00002869;белый;164;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;1;SS-21;1
979;DBSSH16*00*170;00-00002870;белый;170;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;1;SS-21;1
980;DBSSH16*00*176;00-00002871;белый;176;;3;Junior Republic;Школьная одежда;сорочка;100% хлопок;;ОАО Дзержинская швейная фабрика «ЭЛИЗ»;БЕЛАРУСЬ;0;3490;0;1;SS-21;1
981;DGCBL33-1*S1*122;00-00002872;"принт ""единороги""";122;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
982;DGCBL33-1*S1*128;00-00002873;"принт ""единороги""";128;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;2;SS-21;1
983;DGCBL33-1*S1*134;00-00002874;"принт ""единороги""";134;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;Школа Fall 2021;1
984;DGCBL33-1*S1*140;00-00002875;"принт ""единороги""";140;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
985;DGCBL33-1*S1*146;00-00002876;"принт ""единороги""";146;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
986;DGCBL33-1*S1*152;00-00002877;"принт ""единороги""";152;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
987;DGCBL33-1*S1*158;00-00002878;"принт ""единороги""";158;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
988;DGCBL33-1*S1*164;00-00002879;"принт ""единороги""";164;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
989;DGCBL33-1*S1*170;00-00002880;"принт ""единороги""";170;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
990;FGSBL080*00*140;00-00002882;белый;140;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;94% хлопок, 6% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5590;0;1;Школа Fall 2020;1
991;FGSBL080*00*152;00-00002883;белый;152;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;94% хлопок, 6% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5590;0;1;Школа Fall 2021;1
992;FGSBL080*00*158;00-00002884;белый;158;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;94% хлопок, 6% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5590;0;1;SS-21;1
993;FGSBL080*00*164;00-00002885;белый;164;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;94% хлопок, 6% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5590;0;2;SS-21;1
994;FGSPA050*69*122;00-00002886;черно-синий;122;;3;Junior Republic;Школьная одежда;Брюки;65% вискоза, 30% нейлон, 5% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5290;0;1;Школа Fall 2021;1
995;FGSPA050*69*128;00-00002887;черно-синий;128;;3;Junior Republic;Школьная одежда;Брюки;65% вискоза, 30% нейлон, 5% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5290;0;1;SS-21;1
996;FGSPA050*69*134;00-00002888;черно-синий;134;;3;Junior Republic;Школьная одежда;Брюки;65% вискоза, 30% нейлон, 5% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5290;0;2;SS-21;1
997;FGSPA050*69*158;00-00002892;черно-синий;158;;3;Junior Republic;Школьная одежда;Брюки;65% вискоза, 30% нейлон, 5% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5290;0;1;SS-21;1
998;FGSPA050*69*164;00-00002893;черно-синий;164;;3;Junior Republic;Школьная одежда;Брюки;65% вискоза, 30% нейлон, 5% эластан;;CHINATEX ORIENTAL TRADING CORP;КИТАЙ;0;5290;0;1;SS-21;1
999;DGCBL33*00*122;00-00002894;белый;122;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
1000;DGCBL33*00*128;00-00002895;белый;128;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;2;SS-21;1
1001;DGCBL33*00*134;00-00002896;белый;134;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
1002;DGCBL33*00*140;00-00002897;белый;140;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
1003;DGCBL33*00*146;00-00002898;белый;146;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
1004;DGCBL33*00*152;00-00002899;белый;152;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
1005;DGCBL33*00*158;00-00002900;белый;158;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;Школа Fall 2021;1
1006;DGCBL33*00*164;00-00002901;белый;164;;3;Junior Republic;Школьная одежда;Блузка с длинным рукавом;97% хлопок, 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;3990;0;1;SS-21;1
1007;FGSSK022*69*122;00-00002902;черно-синий;122;;3;Junior Republic;Школьная одежда;Юбка;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;4990;0;1;Школа Fall 2021;1
1008;FGSSK022*69*152;00-00002907;черно-синий;152;;3;Junior Republic;Школьная одежда;Юбка;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;4990;0;1;Школа Fall 2021;1
1009;FGSSK022*69*158;00-00002908;черно-синий;158;;3;Junior Republic;Школьная одежда;Юбка;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;4990;0;1;Школа Fall 2020;1
1010;FGSSK022*69*164;00-00002909;черно-синий;164;;3;Junior Republic;Школьная одежда;Юбка;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;4990;0;1;Школа Fall 2021;1
1011;FGSSK022*69*170;00-00002910;черно-синий;170;;3;Junior Republic;Школьная одежда;Юбка;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;4990;0;1;Школа Fall 2020;1
1012;FGSDR020*69*122;00-00002911;черно-синий;122;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;1;SS-21;1
1013;FGSDR020*69*128;00-00002912;черно-синий;128;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;3;Школа Fall 2021;1
1014;FGSDR020*69*134;00-00002913;черно-синий;134;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;1;Школа Fall 2021;1
1015;FGSDR020*69*140;00-00002914;черно-синий;140;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;2;SS-21;1
1016;FGSDR020*69*146;00-00002915;черно-синий;146;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;2;SS-21;1
1017;FGSDR020*69*152;00-00002916;черно-синий;152;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;1;SS-21;1
1018;FGSDR020*69*158;00-00002917;черно-синий;158;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;1;SS-21;1
1019;FGSDR020*69*164;00-00002918;черно-синий;164;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;1;SS-21;1
1020;FGSDR020*69*170;00-00002919;черно-синий;170;;3;Junior Republic;Школьная одежда;Платье с длинным рукавом;68% вискоза, 27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;8290;0;1;SS-21;1
1021;FGSSD010*69*122;00-00002920;черно-синий;122;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;1;Школа Fall 2021;1
1022;FGSSD010*69*128;00-00002921;черно-синий;128;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;1;Школа Fall 2021;1
1023;FGSSD010*69*134;00-00002922;черно-синий;134;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;1;Школа Fall 2021;1
1024;FGSSD010*69*146;00-00002924;черно-синий;146;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;1;Школа Fall 2021;1
1025;FGSSD010*69*152;00-00002925;черно-синий;152;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;1;SS-21;1
1026;FGSSD010*69*158;00-00002926;черно-синий;158;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;2;SS-21;1
1027;FGSSD010*69*164;00-00002927;черно-синий;164;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;1;SS-21;1
1028;FGSSD010*69*170;00-00002928;черно-синий;170;;3;Junior Republic;Школьная одежда;Сарафан;65% вискоза, 30% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6490;0;1;SS-21;1
1029;FGSBL100*69*122;00-00002929;черно-синий;122;;3;Junior Republic;Школьная одежда;Комплект из блузки и толстовки с длинным рукавом;95% хлопок 5% эластан /  68% вискоза,  27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6290;0;2;Школа Fall 2021;1
1030;FGSBL100*69*128;00-00002930;черно-синий;128;;3;Junior Republic;Школьная одежда;Комплект из блузки и толстовки с длинным рукавом;95% хлопок 5% эластан /  68% вискоза,  27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6290;0;1;NOS;1
1031;FGSBL100*69*134;00-00002931;черно-синий;134;;3;Junior Republic;Школьная одежда;Комплект из блузки и толстовки с длинным рукавом;95% хлопок 5% эластан /  68% вискоза,  27% нейлон, 5% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;6290;0;1;NOS;1
